Longitude,Latitude,Depth(km),Magnitude,DateTime
-17.8604,28.5753,8.5,1.7,2021-09-18T06:19:45Z
-17.8702,28.5512,4.6,1.5,2021-09-18T06:24:04Z
-17.8741,28.5861,6.2,1.5,2021-09-18T06:33:14Z
-17.9021,28.5622,4.3,1.4,2021-09-18T06:37:27Z
-17.8778,28.5796,8.4,1.5,2021-09-18T06:41:22Z
-17.8725,28.5757,7.6,1.8,2021-09-18T06:51:00Z
-17.8677,28.5795,8.5,1.7,2021-09-18T06:51:23Z
-17.8701,28.5762,8.3,1.5,2021-09-18T06:51:38Z
-17.8752,28.5824,9.2,1.6,2021-09-18T06:55:42Z
-17.8424,28.5768,10.4,1.7,2021-09-18T07:01:54Z
-17.9022,28.568,8.3,1.6,2021-09-18T07:05:26Z
-17.8746,28.5849,7.4,1.6,2021-09-18T07:11:56Z
-17.8761,28.5778,4.7,1.6,2021-09-18T07:13:57Z
-17.8835,28.5736,7.7,2,2021-09-18T07:29:31Z
-17.8778,28.5468,3.9,1.8,2021-09-18T07:39:25Z
-17.8803,28.5581,4,2.1,2021-09-18T08:33:58Z
-17.8768,28.5615,3.4,2.2,2021-09-18T09:02:35Z
-17.881,28.5566,4.2,1.8,2021-09-18T09:24:20Z
-17.8363,28.5527,9.8,1.8,2021-09-18T09:28:55Z
-17.8714,28.516,1.5,1.6,2021-09-18T09:37:32Z
-17.8619,28.5694,7.4,1.4,2021-09-18T10:00:34Z
-17.8862,28.555,8.9,2,2021-09-18T10:12:06Z
-17.8773,28.5786,6.7,1.9,2021-09-18T10:14:38Z
-17.8597,28.5879,6,1.3,2021-09-18T10:20:37Z
-17.8686,28.5873,0,1.2,2021-09-18T10:22:50Z
-17.883,28.5722,8.4,1.9,2021-09-18T10:29:29Z
-17.8747,28.5771,6.5,1.8,2021-09-18T10:30:24Z
-17.8803,28.5648,0.6,1.4,2021-09-18T10:57:09Z
-17.8675,28.5645,7.4,1.9,2021-09-18T11:14:15Z
-17.8742,28.5524,7.2,2.1,2021-09-18T11:37:24Z
-17.961,28.5419,0.8,2.2,2021-09-18T11:58:46Z
-17.8732,28.5715,7.5,2,2021-09-18T12:19:04Z
-17.8786,28.5712,7,1.9,2021-09-18T12:32:06Z
-17.8794,28.5775,0,1.1,2021-09-18T12:43:45Z
-17.867,28.5805,7.6,2.5,2021-09-18T12:48:06Z
-17.8739,28.5833,6.6,2.2,2021-09-18T12:49:42Z
-17.8799,28.5958,7,1.7,2021-09-18T12:53:16Z
-17.869,28.5953,4.9,2.2,2021-09-18T12:57:46Z
-17.8706,28.5994,6.6,2,2021-09-18T12:59:35Z
-17.8828,28.5817,7.9,1.9,2021-09-18T13:03:30Z
-17.8649,28.5862,6.4,1.9,2021-09-18T13:07:00Z
-17.8765,28.5945,5.3,1.9,2021-09-18T13:09:57Z
-17.8751,28.6008,5.9,2.1,2021-09-18T13:12:51Z
-17.8787,28.5645,3.9,2,2021-09-18T13:14:59Z
-17.8813,28.5959,6.2,1.9,2021-09-18T13:24:49Z
-17.8741,28.5862,6.2,2.3,2021-09-18T13:27:24Z
-17.8774,28.585,6.2,2.1,2021-09-18T13:29:10Z
-17.8834,28.594,7.9,1.9,2021-09-18T13:34:46Z
-17.867,28.594,7,2.1,2021-09-18T13:36:13Z
-17.8823,28.5835,8.7,1.8,2021-09-18T13:43:03Z
-17.8733,28.5874,7.1,2.2,2021-09-18T13:44:47Z
-17.8709,28.592,6.5,1.9,2021-09-18T14:01:02Z
-17.8776,28.5559,6.1,2.3,2021-09-18T14:13:10Z
-17.8703,28.5838,2.9,1.6,2021-09-18T15:02:54Z
-17.8658,28.6039,4.9,1.9,2021-09-18T15:11:22Z
-17.8745,28.5708,2.3,1.9,2021-09-18T15:21:16Z
-17.8781,28.6106,3.1,1.7,2021-09-18T15:30:15Z
-17.8775,28.5976,5.4,1.6,2021-09-18T15:34:09Z
-17.8705,28.5992,5,1.7,2021-09-18T15:38:40Z
-17.8893,28.6088,5.3,1.8,2021-09-18T15:45:38Z
-17.8806,28.6105,2.6,1.7,2021-09-18T15:50:05Z
-17.8853,28.6016,5.1,1.9,2021-09-18T15:54:25Z
-17.8616,28.6145,3.4,1.5,2021-09-18T16:04:07Z
-17.8947,28.6018,5,2.2,2021-09-18T16:09:48Z
-17.8903,28.6047,6.6,2.5,2021-09-18T16:11:46Z
-17.8874,28.6005,5,1.9,2021-09-18T16:14:11Z
-17.8937,28.5525,3.7,2.2,2021-09-18T16:20:31Z
-17.8907,28.5645,0.1,1.9,2021-09-18T16:41:13Z
-17.868,28.577,1.4,1.4,2021-09-18T17:14:44Z
-17.8835,28.5957,5,1.7,2021-09-18T17:34:01Z
-17.8775,28.5903,1.5,1.6,2021-09-18T17:56:39Z
-17.8778,28.596,4.4,1.8,2021-09-18T17:58:18Z
-17.8756,28.6059,3.2,1.9,2021-09-18T18:01:13Z
-17.881,28.5925,4.9,1.9,2021-09-18T18:01:37Z
-17.8736,28.5949,4.2,2.1,2021-09-18T18:04:56Z
-17.8743,28.6022,4.3,2.6,2021-09-18T18:07:38Z
-17.8785,28.5866,5.7,1.7,2021-09-18T18:10:08Z
-17.8769,28.5971,4.8,2.2,2021-09-18T18:11:04Z
-17.8751,28.5964,4.3,1.9,2021-09-18T18:11:41Z
-17.8793,28.5947,5,1.7,2021-09-18T18:13:11Z
-17.874,28.5958,4.8,2.7,2021-09-18T18:16:57Z
-17.8778,28.5953,3.6,1.9,2021-09-18T18:21:12Z
-17.8779,28.6071,3.4,2,2021-09-18T18:21:43Z
-17.89,28.5983,4.3,1.8,2021-09-18T18:23:41Z
-17.8732,28.604,3.2,2.5,2021-09-18T18:24:01Z
-17.882,28.589,3.6,2.4,2021-09-18T18:26:00Z
-17.8759,28.5962,5,1.7,2021-09-18T18:26:49Z
-17.8841,28.5995,4.7,1.9,2021-09-18T18:27:49Z
-17.8775,28.5975,4.3,1.7,2021-09-18T18:30:57Z
-17.8855,28.5755,0,1.6,2021-09-18T18:36:57Z
-17.8809,28.5995,5.6,1.9,2021-09-18T18:39:04Z
-17.8955,28.5989,5.2,1.6,2021-09-18T18:39:46Z
-17.8899,28.6012,6.5,1.8,2021-09-18T18:40:04Z
-17.8796,28.5943,3.6,1.8,2021-09-18T18:41:35Z
-17.8792,28.6061,4.9,1.8,2021-09-18T18:48:42Z
-17.8821,28.6055,5,2.1,2021-09-18T18:51:21Z
-17.8828,28.6086,6.6,2,2021-09-18T18:53:57Z
-17.9009,28.6025,5.7,1.6,2021-09-18T19:05:14Z
-17.8919,28.5966,7.5,2,2021-09-18T19:06:21Z
-17.8961,28.5991,6.9,1.9,2021-09-18T19:12:35Z
-17.891,28.6034,5.2,1.9,2021-09-18T19:19:53Z
-17.9031,28.592,5,1.7,2021-09-18T19:36:26Z
-17.8778,28.5929,5.6,1.7,2021-09-18T19:37:45Z
-17.8916,28.5922,5.2,2.2,2021-09-18T19:39:32Z
-17.8779,28.5964,5.3,2,2021-09-18T20:02:46Z
-17.9027,28.6069,4.6,1.7,2021-09-18T20:12:03Z
-17.8754,28.6041,3.1,1.8,2021-09-18T20:59:25Z
-17.8749,28.57,0.6,2.6,2021-09-18T21:00:51Z
-17.8788,28.5947,5.3,1.2,2021-09-18T21:09:24Z
-17.8742,28.5961,2.3,1.4,2021-09-18T21:22:32Z
-17.8725,28.5952,4.7,1.8,2021-09-18T21:28:01Z
-17.8377,28.6091,6.5,0.8,2021-09-18T21:30:42Z
-17.8868,28.6008,6.3,1.9,2021-09-18T21:40:52Z
-17.8752,28.5965,4.1,2,2021-09-18T21:41:28Z
-17.8809,28.5586,0,1.2,2021-09-18T21:45:51Z
-17.885,28.5742,7.6,1.9,2021-09-18T21:47:52Z
-17.8897,28.5881,6.5,1.8,2021-09-18T21:48:26Z
-17.8765,28.5943,4.3,1.9,2021-09-18T21:49:42Z
-17.8662,28.5749,6.2,1.9,2021-09-18T21:52:46Z
-17.8696,28.5771,7.8,1.4,2021-09-18T21:55:22Z
-17.8753,28.5865,5.5,1.7,2021-09-18T22:06:02Z
-17.8717,28.5888,5,1.6,2021-09-18T22:15:07Z
-17.8743,28.5857,5.1,1.4,2021-09-18T22:22:43Z
-17.8755,28.5983,5.2,1.6,2021-09-18T22:28:05Z
-17.8725,28.5898,4.8,1.6,2021-09-18T22:34:57Z
-17.8664,28.5847,0.6,2.5,2021-09-18T22:46:09Z
-17.8746,28.5881,4.9,2,2021-09-18T22:51:06Z
-17.8747,28.5858,5.4,1.7,2021-09-18T23:08:29Z
-17.8756,28.5894,4.8,1.7,2021-09-18T23:32:51Z
-17.8806,28.5575,1,1.6,2021-09-18T23:36:02Z
-17.8664,28.5741,0.5,2.7,2021-09-18T23:42:29Z
-17.8706,28.5874,5,1.5,2021-09-18T23:47:00Z
-17.8851,28.5933,8.4,1.6,2021-09-18T23:54:33Z
-17.8788,28.5891,5,1.5,2021-09-18T23:57:05Z
-17.8932,28.5414,3.6,1.2,2021-09-17T00:11:52Z
-17.8973,28.5311,0,1.5,2021-09-17T01:31:58Z
-17.8968,28.5607,0,1.8,2021-09-17T02:30:41Z
-17.8488,28.5832,4.4,0.9,2021-09-17T02:47:24Z
-17.892,28.578,7.2,1.3,2021-09-17T03:58:46Z
-17.8554,28.5481,2.7,1.1,2021-09-17T04:00:19Z
-17.8757,28.5627,1,0.9,2021-09-17T04:30:17Z
-17.8964,28.573,4.4,1.5,2021-09-17T04:32:35Z
-17.9106,28.5229,0,1.1,2021-09-17T04:36:31Z
-17.8677,28.5809,7.7,2.2,2021-09-17T04:40:38Z
-17.857,28.545,2.7,1.3,2021-09-17T04:48:09Z
-17.8886,28.5495,6.6,1.4,2021-09-17T04:55:13Z
-17.8571,28.5578,0.4,1.2,2021-09-17T05:26:23Z
-17.8908,28.5482,1.2,1.4,2021-09-17T05:31:13Z
-17.7852,28.6404,15.5,1.6,2021-09-17T05:54:33Z
-17.8809,28.5638,8.3,1.5,2021-09-17T05:55:31Z
-17.887,28.5874,1.1,1.3,2021-09-17T05:56:25Z
-17.8742,28.5318,2.4,1.2,2021-09-17T06:12:54Z
-17.8994,28.5271,1.4,1.2,2021-09-17T07:04:01Z
-17.8829,28.56,0,1.5,2021-09-17T08:37:56Z
-17.8503,28.591,5.3,1.3,2021-09-17T09:16:09Z
-17.8795,28.559,11.4,1.9,2021-09-17T10:43:00Z
-17.8689,28.5963,6.1,2.3,2021-09-17T14:59:07Z
-17.8799,28.5986,7.5,1.8,2021-09-17T17:07:26Z
-17.9135,28.5591,0.2,2,2021-09-17T18:18:43Z
-17.8882,28.5855,8.5,2.6,2021-09-17T18:53:53Z
-17.8809,28.5637,0,1.5,2021-09-17T20:48:52Z
-17.919,28.5547,0.7,1.5,2021-09-17T20:50:33Z
-17.8732,28.5624,5.3,1.8,2021-09-17T22:34:06Z
-17.8724,28.5926,5.3,2.5,2021-09-17T22:39:51Z
-17.8978,28.5815,6.9,0.7,2021-09-16T00:10:40Z
-17.9007,28.5746,10.2,1.7,2021-09-16T00:16:27Z
-17.8426,28.5636,11,1.4,2021-09-16T00:20:53Z
-17.8971,28.5807,11.1,1.3,2021-09-16T00:57:01Z
-17.8885,28.5487,3.9,1.8,2021-09-16T01:02:39Z
-17.8824,28.5537,1.5,1,2021-09-16T01:09:50Z
-17.892,28.5629,1.2,1,2021-09-16T01:35:25Z
-17.9063,28.5752,9.1,1.6,2021-09-16T01:44:03Z
-17.8836,28.5945,5.6,1.9,2021-09-16T01:49:37Z
-17.9029,28.579,7.9,0.8,2021-09-16T01:51:57Z
-17.9107,28.5644,1.1,1.3,2021-09-16T02:02:42Z
-17.8983,28.5895,8,0.8,2021-09-16T02:04:52Z
-17.9107,28.5578,4,1,2021-09-16T02:29:50Z
-17.8811,28.5501,2.4,1,2021-09-16T02:38:19Z
-17.8918,28.5953,9.9,0.9,2021-09-16T03:24:07Z
-17.8957,28.5825,9.9,1,2021-09-16T03:28:28Z
-17.9083,28.5803,0,0.9,2021-09-16T03:31:35Z
-17.8975,28.5816,6.5,1.1,2021-09-16T03:45:00Z
-17.8815,28.5478,0.1,1.1,2021-09-16T04:18:56Z
-17.8989,28.5801,6.2,1.4,2021-09-16T04:39:07Z
-17.8876,28.5618,0,1.5,2021-09-16T05:02:19Z
-17.9098,28.5782,7.3,1.4,2021-09-16T05:06:14Z
-17.8915,28.5606,4.5,1.5,2021-09-16T07:07:43Z
-17.8824,28.5667,0.2,2.3,2021-09-16T09:29:12Z
-17.8537,28.5997,8.9,2,2021-09-16T10:53:35Z
-17.8677,28.5813,8.4,2.8,2021-09-16T11:01:45Z
-17.8504,28.59,6.9,3.1,2021-09-16T11:09:43Z
-17.8726,28.5788,8,2.2,2021-09-16T11:59:23Z
-17.8854,28.5774,7.5,2.1,2021-09-16T12:19:21Z
-17.8735,28.5681,7.5,1.8,2021-09-16T12:23:02Z
-17.8674,28.5744,9.3,1.8,2021-09-16T12:30:53Z
-17.877,28.5783,7.3,2.1,2021-09-16T12:36:44Z
-17.887,28.5822,7.4,2.3,2021-09-16T12:42:02Z
-17.8748,28.5807,8.2,2.1,2021-09-16T12:43:23Z
-17.8856,28.5767,7.5,2.7,2021-09-16T12:45:31Z
-17.8783,28.5803,6.2,2.6,2021-09-16T12:47:44Z
-17.879,28.5802,8,1.7,2021-09-16T12:50:32Z
-17.8878,28.5752,7.9,2.1,2021-09-16T13:01:45Z
-17.8728,28.586,8.1,2.1,2021-09-16T13:07:05Z
-17.8695,28.589,9.4,2.2,2021-09-16T13:27:03Z
-17.8778,28.5532,4.7,1.8,2021-09-16T13:28:50Z
-17.8747,28.5817,7.4,1.6,2021-09-16T13:53:57Z
-17.8686,28.5861,7.1,2.4,2021-09-16T13:57:54Z
-17.8676,28.5965,6.4,2.1,2021-09-16T14:09:40Z
-17.8775,28.5797,7.9,1.9,2021-09-16T14:19:08Z
-17.8632,28.5987,7.8,1.9,2021-09-16T14:21:47Z
-17.8532,28.5911,6.1,2,2021-09-16T14:27:26Z
-17.865,28.6019,6.3,3.1,2021-09-16T14:32:59Z
-17.8747,28.5905,7.6,2.2,2021-09-16T14:43:24Z
-17.8706,28.5797,7.1,1.9,2021-09-16T14:54:22Z
-17.8746,28.5829,6.4,1.9,2021-09-16T15:17:45Z
-17.8817,28.5805,8.3,2.1,2021-09-16T15:35:02Z
-17.8722,28.5898,7.5,1.7,2021-09-16T15:54:12Z
-17.8601,28.5642,0,2,2021-09-16T16:25:52Z
-17.8715,28.574,7.3,2.1,2021-09-16T17:03:05Z
-17.8936,28.5703,6.6,1.2,2021-09-16T17:12:54Z
-17.8712,28.5653,4,1.7,2021-09-16T17:13:39Z
-17.8849,28.569,0,1.6,2021-09-16T17:48:24Z
-17.8634,28.5961,9.5,1.8,2021-09-16T17:51:53Z
-17.869,28.5956,6.6,1.7,2021-09-16T18:56:23Z
-17.8223,28.5864,10,1.9,2021-09-16T19:02:54Z
-17.8548,28.5957,8.1,1.9,2021-09-16T19:04:16Z
-17.8446,28.5673,10.6,1.9,2021-09-16T19:20:51Z
-17.8517,28.5724,8.7,1.8,2021-09-16T19:36:19Z
-17.8586,28.5721,8.9,1.9,2021-09-16T19:50:49Z
-17.8464,28.5703,8.5,1.6,2021-09-16T20:03:54Z
-17.8637,28.5463,0.4,1.2,2021-09-16T20:07:25Z
-17.8714,28.5885,8.3,1.9,2021-09-16T20:35:53Z
-17.8672,28.5757,7.6,1.3,2021-09-16T22:02:39Z
-17.8985,28.5937,5.9,1.5,2021-09-16T22:21:46Z
-17.8747,28.5842,8.7,1.3,2021-09-16T22:24:52Z
-17.8808,28.5639,6.4,1.5,2021-09-16T22:35:25Z
-17.8486,28.5634,10.9,1.5,2021-09-16T22:43:18Z
-17.8818,28.5623,6.7,1.2,2021-09-16T23:13:03Z
-17.8718,28.5811,8.3,2.6,2021-09-15T00:02:33Z
-17.8923,28.594,9.7,1.6,2021-09-15T00:06:03Z
-17.8877,28.6015,6.7,1.6,2021-09-15T00:11:24Z
-17.8944,28.547,0,1.4,2021-09-15T00:11:48Z
-17.8683,28.5944,6.8,1.9,2021-09-15T00:12:46Z
-17.9165,28.5981,7.3,1.8,2021-09-15T00:17:25Z
-17.8737,28.5944,6.8,2.7,2021-09-15T00:23:14Z
-17.8969,28.5881,8.3,1.8,2021-09-15T00:28:45Z
-17.8818,28.5947,8.9,2.7,2021-09-15T00:31:16Z
-17.9001,28.5813,9.8,1.6,2021-09-15T00:33:59Z
-17.8836,28.5901,8.6,2.4,2021-09-15T00:35:46Z
-17.8854,28.6001,6.3,1.8,2021-09-15T00:36:50Z
-17.8822,28.5956,8,2.1,2021-09-15T00:38:26Z
-17.901,28.5508,13.4,1.9,2021-09-15T00:39:50Z
-17.9015,28.5886,9.8,1.9,2021-09-15T00:41:00Z
-17.9063,28.6355,19.2,1.6,2021-09-15T00:52:51Z
-17.8737,28.5951,7.4,1.4,2021-09-15T00:54:16Z
-17.8873,28.5809,9.3,1.8,2021-09-15T01:00:16Z
-17.8769,28.568,0.7,1.5,2021-09-15T01:03:12Z
-17.8902,28.5917,7,1.9,2021-09-15T01:05:58Z
-17.9066,28.5415,11,1.6,2021-09-15T01:07:30Z
-17.8895,28.5885,7.3,1.8,2021-09-15T01:08:46Z
-17.8412,28.5192,7.7,1.5,2021-09-15T01:11:42Z
-17.8896,28.5814,7.8,1.7,2021-09-15T01:18:21Z
-17.8962,28.5688,2.7,0.9,2021-09-15T01:22:24Z
-17.8768,28.564,1.8,1.8,2021-09-15T01:28:18Z
-17.8736,28.5989,5.9,2.5,2021-09-15T01:31:31Z
-17.8788,28.5942,9.9,1.4,2021-09-15T01:32:42Z
-17.8217,28.5671,10.3,1.4,2021-09-15T01:34:59Z
-17.8858,28.5775,10.9,1.3,2021-09-15T01:37:54Z
-17.8838,28.5971,7.8,2.1,2021-09-15T01:45:25Z
-17.8877,28.5954,6.9,1.9,2021-09-15T01:46:40Z
-17.9016,28.5444,0,1.2,2021-09-15T01:47:52Z
-17.8971,28.5884,8.5,1.5,2021-09-15T01:48:44Z
-17.877,28.5986,6.7,2.3,2021-09-15T01:50:25Z
-17.8585,28.5988,7.9,1.4,2021-09-15T01:52:41Z
-17.8881,28.5941,8.6,2.1,2021-09-15T01:56:34Z
-17.8745,28.5965,7,2.9,2021-09-15T02:04:32Z
-17.8659,28.5925,8.4,1.6,2021-09-15T02:09:43Z
-17.8691,28.6024,7.3,2.2,2021-09-15T02:14:21Z
-17.8807,28.5826,9.7,1.8,2021-09-15T02:16:05Z
-17.8868,28.5689,10.4,1.4,2021-09-15T02:17:24Z
-17.8865,28.552,1.5,0.8,2021-09-15T02:19:58Z
-17.8681,28.5875,10.3,1.3,2021-09-15T02:28:16Z
-17.8912,28.583,7.9,1.5,2021-09-15T02:32:04Z
-17.895,28.5917,7.9,1.4,2021-09-15T02:38:46Z
-17.8964,28.5864,7.1,1.5,2021-09-15T02:59:21Z
-17.8874,28.5626,0.9,1.1,2021-09-15T03:02:40Z
-17.8531,28.5637,2.7,1.1,2021-09-15T03:05:01Z
-17.8888,28.5859,8.8,1.4,2021-09-15T03:07:40Z
-17.8943,28.5799,13.7,1.6,2021-09-15T03:08:34Z
-17.8481,28.5674,10.3,2.3,2021-09-15T03:12:19Z
-17.8914,28.5368,0.8,1.1,2021-09-15T03:15:36Z
-17.8625,28.5694,0.8,1.7,2021-09-15T03:16:58Z
-17.8861,28.5937,8.2,1.7,2021-09-15T03:17:56Z
-17.8898,28.588,7.2,1.6,2021-09-15T03:20:39Z
-17.8966,28.585,9,1.5,2021-09-15T03:22:29Z
-17.8843,28.5566,1.6,0.8,2021-09-15T03:27:32Z
-17.8889,28.595,9.3,1.7,2021-09-15T03:28:14Z
-17.8764,28.5462,2.8,1,2021-09-15T03:34:33Z
-17.8817,28.5533,2.1,1,2021-09-15T03:36:14Z
-17.8894,28.5895,7.9,1.8,2021-09-15T03:38:57Z
-17.8873,28.5954,10.1,1.9,2021-09-15T03:42:13Z
-17.8848,28.5927,8.6,1.6,2021-09-15T03:49:33Z
-17.8951,28.5821,9.9,1.4,2021-09-15T03:53:44Z
-17.8737,28.5665,10,1.4,2021-09-15T03:55:42Z
-17.9017,28.5314,0.5,1.1,2021-09-15T04:00:27Z
-17.8928,28.5788,9.9,1.5,2021-09-15T04:11:16Z
-17.8876,28.5731,0.2,1.1,2021-09-15T04:13:16Z
-17.8993,28.5923,7.6,1.4,2021-09-15T04:16:55Z
-17.8681,28.5974,7.5,1.6,2021-09-15T04:23:34Z
-17.8908,28.5897,8.5,1.5,2021-09-15T04:25:54Z
-17.8926,28.601,8.5,1.7,2021-09-15T04:28:14Z
-17.8825,28.598,4.7,1.6,2021-09-15T04:29:51Z
-17.8892,28.5771,10.2,1.5,2021-09-15T04:32:12Z
-17.8969,28.5911,8.4,2.1,2021-09-15T04:34:18Z
-17.9134,28.5798,10.4,1.8,2021-09-15T04:40:51Z
-17.891,28.5887,7.8,2.6,2021-09-15T04:50:38Z
-17.9227,28.5912,6.1,1.7,2021-09-15T04:53:23Z
-17.9022,28.5902,6.9,2,2021-09-15T04:54:45Z
-17.8833,28.5876,7.3,2.5,2021-09-15T04:57:34Z
-17.8908,28.5812,8.2,1.6,2021-09-15T05:05:48Z
-17.8872,28.5654,0,1.8,2021-09-15T05:07:59Z
-17.8815,28.5956,9.5,1.4,2021-09-15T05:09:57Z
-17.8794,28.5956,9.2,3.1,2021-09-15T05:15:23Z
-17.886,28.5886,8.4,1.5,2021-09-15T05:18:39Z
-17.8812,28.5742,8.3,1.5,2021-09-15T05:26:39Z
-17.8946,28.5905,8.4,1.2,2021-09-15T05:33:06Z
-17.8902,28.588,0.8,2.1,2021-09-15T05:38:08Z
-17.8767,28.555,0.2,1.9,2021-09-15T05:40:49Z
-17.9063,28.5792,9.1,1.6,2021-09-15T05:44:19Z
-17.9,28.5817,9.9,1.7,2021-09-15T05:49:33Z
-17.8928,28.5883,5.8,1.9,2021-09-15T05:51:02Z
-17.8852,28.5917,7.5,2.9,2021-09-15T06:07:41Z
-17.8947,28.5918,7.2,1.9,2021-09-15T06:36:51Z
-17.8874,28.5549,1,1.5,2021-09-15T07:17:10Z
-17.8993,28.5804,0.5,2.9,2021-09-15T07:21:50Z
-17.9102,28.5655,0.2,2.3,2021-09-15T07:22:15Z
-17.9121,28.5661,0,2,2021-09-15T07:22:28Z
-17.9078,28.5891,8.2,1.9,2021-09-15T07:43:33Z
-17.9044,28.595,7.7,1.9,2021-09-15T07:49:06Z
-17.912,28.5964,8.5,1.8,2021-09-15T08:01:30Z
-17.9098,28.5949,7.6,2,2021-09-15T08:12:01Z
-17.8863,28.596800000000002,7.9,1.9,2021-09-15T08:25:35Z
-17.8997,28.5991,7,2,2021-09-15T08:46:24Z
-17.8816,28.5984,7.8,2.2,2021-09-15T09:05:00Z
-17.9032,28.5897,8.9,2,2021-09-15T09:13:24Z
-17.8826,28.5914,8,3.2,2021-09-15T09:25:20Z
-17.8927,28.585,7.4,2.2,2021-09-15T09:36:51Z
-17.8893,28.5481,0.8,1.4,2021-09-15T10:18:59Z
-17.8756,28.604,6,1.8,2021-09-15T10:21:12Z
-17.8811,28.6069,8,2.2,2021-09-15T10:24:33Z
-17.8985,28.5604,0,1.7,2021-09-15T10:25:45Z
-17.8973,28.5372,0.4,1.4,2021-09-15T11:24:08Z
-17.8677,28.6045,5,1.9,2021-09-15T11:35:03Z
-17.8871,28.5946,7.3,3.5,2021-09-15T12:29:07Z
-17.9004,28.5441,0,1.5,2021-09-15T12:30:44Z
-17.8909,28.5938,8.4,2.4,2021-09-15T12:44:05Z
-17.8573,28.5795,6.5,1.7,2021-09-15T13:01:31Z
-17.8876,28.5387,1.8,1.3,2021-09-15T13:24:45Z
-17.8933,28.5345,0.3,1.3,2021-09-15T13:33:54Z
-17.9069,28.5933,9.7,1.8,2021-09-15T13:42:25Z
-17.8879,28.588,4.4,2.1,2021-09-15T13:45:40Z
-17.8815,28.5896,7,2.7,2021-09-15T14:02:24Z
-17.8848,28.6024,6.1,1.8,2021-09-15T14:10:39Z
-17.8713,28.5906,4.7,1.7,2021-09-15T14:17:17Z
-17.8704,28.551,0.9,1.4,2021-09-15T14:56:45Z
-17.896,28.579,9.8,2,2021-09-15T15:07:26Z
-17.9044,28.5861,7.3,1.9,2021-09-15T15:17:35Z
-17.8904,28.5734,3.5,1.9,2021-09-15T15:37:21Z
-17.8822,28.5932,8.9,2.6,2021-09-15T16:44:57Z
-17.9005,28.5715,7.3,1.8,2021-09-15T17:12:41Z
-17.8943,28.5551,0.1,1.5,2021-09-15T17:58:07Z
-17.8994,28.5835,9.2,1.4,2021-09-15T18:23:58Z
-17.8925,28.6023,9.1,2.1,2021-09-15T19:34:51Z
-17.8899,28.6042,7.3,1.8,2021-09-15T19:47:12Z
-17.8864,28.5552,1.6,0.9,2021-09-15T20:31:18Z
-17.9015,28.5892,10.2,1.2,2021-09-15T20:32:07Z
-17.8734,28.5606,9.5,2.1,2021-09-15T20:36:30Z
-17.8914,28.5914,5,1.2,2021-09-15T21:15:17Z
-17.8943,28.5929,10.6,1.4,2021-09-15T21:22:47Z
-17.8943,28.5929,10.8,1.4,2021-09-15T21:22:47Z
-17.9048,28.5945,5,1.9,2021-09-15T21:54:11Z
-17.9007,28.5846,8.3,2.2,2021-09-15T21:55:50Z
-17.8597,28.6039,9.9,1.3,2021-09-15T22:11:59Z
-17.8365,28.576,9.9,1.2,2021-09-15T22:26:35Z
-17.8402,28.5833,10.7,1.7,2021-09-15T22:27:39Z
-17.838,28.565,10.6,1.2,2021-09-15T22:35:05Z
-17.8991,28.5772,10.1,1.2,2021-09-15T22:39:56Z
-17.8282,28.58,9.8,1.2,2021-09-15T22:45:54Z
-17.8382,28.5666,11.4,1,2021-09-15T22:57:57Z
-17.8389,28.5683,9.2,1.5,2021-09-15T23:09:17Z
-17.9044,28.5924,9.3,1.4,2021-09-15T23:11:14Z
-17.8981,28.5902,10.6,1.4,2021-09-15T23:13:06Z
-17.9356,28.5462,8,1.5,2021-09-15T23:16:20Z
-17.8955,28.596,8,1.5,2021-09-15T23:24:23Z
-17.8363,28.5635,11.3,1.1,2021-09-15T23:33:40Z
-17.896,28.5821,8.6,1.1,2021-09-15T23:34:47Z
-17.8419,28.5664,10.3,1.6,2021-09-15T23:36:34Z
-17.8419,28.5664,11.5,1.6,2021-09-15T23:36:34Z
-17.8436,28.5674,12.2,1.3,2021-09-15T23:43:44Z
-17.8934,28.5845,8.6,1.9,2021-09-15T23:49:20Z
-17.8992,28.5977,7.2,0.8,2021-09-15T23:51:39Z
-17.9144,28.5681,8.5,2.4,2021-09-14T00:00:38Z
-17.8816,28.5629,11.7,2.2,2021-09-14T00:01:31Z
-17.8866,28.5734,10.7,2,2021-09-14T00:03:32Z
-17.8898,28.5705,9.7,2.5,2021-09-14T00:06:39Z
-17.8704,28.5813,8.7,2.4,2021-09-14T00:09:37Z
-17.8926,28.576,9.3,2.3,2021-09-14T00:11:38Z
-17.8706,28.5779,9.2,2.7,2021-09-14T00:13:36Z
-17.8672,28.5785,8.4,2.6,2021-09-14T00:15:07Z
-17.8891,28.5722,8.4,1.6,2021-09-14T00:16:37Z
-17.8698,28.5779,9.1,3.1,2021-09-14T00:19:48Z
-17.8952,28.5657,9.8,1.9,2021-09-14T00:25:52Z
-17.8834,28.5733,9.1,2.9,2021-09-14T00:27:56Z
-17.8776,28.5747,7.7,2.5,2021-09-14T00:29:24Z
-17.8721,28.5752,7.3,2.4,2021-09-14T00:31:29Z
-17.8813,28.5758,7.7,2.6,2021-09-14T00:34:21Z
-17.8917,28.5711,9.4,2.9,2021-09-14T00:37:43Z
-17.8685,28.5776,8.2,2.7,2021-09-14T00:40:48Z
